Price,Close,High,Low,Open,Volume,Daily Return,50-day MA,200-day MA,Volatility
Ticker,VFV.TO,VFV.TO,VFV.TO,VFV.TO,VFV.TO,,,,
Date,,,,,,,,,
2013-03-13,23.89169692993164,23.91690698042532,23.816063572696464,23.866485276560894,19700,0.31758362548277574,22.5566805267334,,0.6355055137994053
2013-03-14,23.900096893310547,23.96732635505906,23.84967359484156,23.933710822746402,31000,0.035158504661847445,22.60811122894287,,0.6232606995270668
2013-03-15,23.790843963623047,23.85807341391965,23.774037803206294,23.85807341391965,22400,-0.45712337558798666,22.65500373840332,,0.6206245578753625
2013-03-18,23.715208053588867,23.807649138776085,23.614364690544953,23.647978610600806,26200,-0.3179202475953713,22.69937511444092,,0.6139808128136205
2013-03-19,23.74883270263672,23.950521109104997,23.68160323381396,23.950521109104997,49300,0.14178517418810266,22.745091247558594,,0.566331793321211
2013-03-20,23.942110061645508,23.942110061645508,23.86647673148983,23.900092257281905,14300,0.8138394060409171,22.79618564605713,,0.5642669322598602
2013-03-21,23.68999671936035,23.824455597986894,23.68999671936035,23.774033919221008,50600,-1.0530122100183337,22.84038902282715,,0.6081105015446927
2013-03-22,23.798831939697266,23.81570494744212,23.756651029433716,23.773524037178568,12800,0.45941424824247346,22.88475215911865,,0.609831144821407
2013-03-25,23.7144718170166,23.857889174918714,23.655417894780207,23.849452670442275,18800,-0.3544716937974979,22.927091941833496,,0.5976706980742876
2013-03-26,23.773515701293945,23.773515701293945,23.697588802163498,23.731333196722577,50400,0.2489782809962371,22.971621055603027,,0.597917151453836
2013-03-27,23.75664520263672,23.765081704439925,23.62166439198182,23.663845291899655,24200,-0.07096341521043437,23.014804306030275,,0.598675710662258
2013-03-28,23.824132919311523,23.832569420162635,23.748206020749535,23.79038852500509,11200,0.2840793222239846,23.058497047424318,,0.5971082734412765
2013-04-01,23.722900390625,23.87475259313873,23.714463888968986,23.87475259313873,20000,-0.42491589947630803,23.09747589111328,,0.6064731170641198
2013-04-02,23.807260513305664,23.883187413767462,23.765079617092685,23.773516118154888,16000,0.3556062761786105,23.134276123046874,,0.60674189191929
2013-04-03,23.596359252929688,23.82414001647104,23.520432331749234,23.82414001647104,16200,-0.8858695029531294,23.162992668151855,,0.6066145984255228
2013-04-04,23.604795455932617,23.689158879403905,23.55417804548923,23.646977972217496,16800,0.035752138338374095,23.194231071472167,,0.5978106948735439
2013-04-05,23.62166976928711,23.62166976928711,23.50356193535221,23.57948885976709,48700,0.07148680184920764,23.221437034606932,,0.5868772438477937
2013-04-08,23.76508140563965,23.76508140563965,23.646973600076137,23.722900506252156,10100,0.6071189621785544,23.24966232299805,,0.5667595139530456
2013-04-09,23.866321563720703,23.874756457643873,23.748212130516826,23.815702545591147,16400,0.4260038345882844,23.27621494293213,,0.5201598449577364
2013-04-10,24.094100952148438,24.127846964575486,23.92537571730851,23.92537571730851,11300,0.9543967126211195,23.3074910736084,,0.5382613573036051
2013-04-11,24.08565902709961,24.161585928870064,24.043478130159613,24.043478130159613,15200,-0.035037310857100046,23.338430442810058,,0.5162143364479558
2013-04-12,24.06035804748535,24.077231054749856,23.992867627525865,24.077231054749856,28500,-0.10504582658830142,23.371048736572266,,0.4874368223562711
2013-04-15,23.832576751708984,24.161592340626367,23.832576751708984,24.161592340626367,23300,-0.9467078392051298,23.40146423339844,,0.5148560339388512
2013-04-16,24.043487548828125,24.060360557853095,23.900070190313272,23.91694319933824,26700,0.8849685005378971,23.432064208984375,,0.531185366076089
2013-04-17,23.832576751708984,24.043484510573666,23.74821332634341,24.043484510573666,22800,-0.8772055081061714,23.463320236206055,,0.5326546862012236
2013-04-18,23.680721282958984,23.891629027351705,23.621667371984763,23.891629027351705,16500,-0.6371760398888093,23.487673377990724,,0.538370016516675
2013-04-19,23.88319206237793,23.88319206237793,23.706030332883103,23.75664774001043,6600,0.8550025862795296,23.51641201019287,,0.561097806530048
2013-04-22,24.009737014770508,24.026610020621824,23.849448286478204,24.009737014770508,15200,0.5298494106737106,23.54734546661377,,0.5621536454901801
2013-04-23,24.229089736938477,24.245962748690623,24.04349143496177,24.127854884623535,36600,0.9135990204017119,23.578127975463868,,0.5849925791619942
2013-04-24,24.271268844604492,24.29657674956589,24.229086321170936,24.262832339917782,125400,0.17408457405525546,23.60891368865967,,0.5832425230574767
2013-04-25,24.20377540588379,24.305010231335846,24.20377540588379,24.25439281860982,26500,-0.27807956457829297,23.638349533081055,,0.5844771791397998
2013-04-26,24.08565902709961,24.186895432492907,24.035041628951998,24.186895432492907,19400,-0.48800807644028277,23.6659273147583,,0.5925278127440182
2013-04-29,24.127845764160156,24.186899673870986,24.102536256099075,24.136282266847182,22800,0.17515292819301198,23.693340301513672,,0.5859041621816137
2013-04-30,24.06879234313965,24.09410024261622,23.95911941507987,24.09410024261622,26700,-0.2447521490220539,23.718059616088865,,0.5844765765139533
2013-05-01,23.874753952026367,24.060353780826155,23.874753952026367,24.060353780826155,12600,-0.8061824970150067,23.733856010437012,,0.6046751848949653
2013-05-02,24.127845764160156,24.136282266847182,23.94224592324228,23.959118928616334,16400,1.0600813421673294,23.756899185180664,,0.6173691224079115
2013-05-03,24.397809982299805,24.448427394652498,24.34719256994711,24.36406396799899,32900,1.1188906824854516,23.78769474029541,,0.6136135728947973
2013-05-06,24.397809982299805,24.431554387502093,24.3809369751494,24.40624648587501,16900,0.0,23.813616065979005,,0.6100569347471465
2013-05-07,24.439987182617188,24.48216969409254,24.372496773354907,24.43155068032212,30300,0.17287289452612153,23.8455912399292,,0.6045391570371137
2013-05-08,24.524349212646484,24.532785714465515,24.448422305373423,24.465295309011477,9400,0.34518033663004655,23.877236709594726,,0.6055984376338893
2013-05-09,24.524349212646484,24.617149123557606,24.465295309011477,24.54965871810357,33400,0.0,23.904344329833986,,0.6050238377105344
2013-05-10,24.752132415771484,24.77744192376575,24.684642003551797,24.74369591310673,23300,0.9288042718276879,23.93113338470459,,0.6226924341697975
2013-05-13,24.74370002746582,24.777446043736095,24.63402869278466,24.684646108091457,30200,-0.03406732060099449,23.959770545959472,,0.6147342850126208
2013-05-14,25.13176918029785,25.13176918029785,24.912424919194557,24.946169323695873,17500,1.5683553890536661,23.99398406982422,,0.6669027489315749
2013-05-15,25.283615112304688,25.342670621384876,25.157070811043326,25.182380314934836,21100,0.6041991350369313,24.026696586608885,,0.6394929124065779
2013-05-16,25.207691192626953,25.308927611074495,25.207691192626953,25.308927611074495,22500,-0.3002890185620055,24.05553768157959,,0.6459673818575664
2013-05-17,25.70543670654297,25.722309713196456,25.511401957323315,25.621074891472496,21900,1.9745779576259004,24.094333686828612,,0.7199604176272935
2013-05-21,25.713878631591797,25.798242073548618,25.680134220268357,25.764497662225182,21000,0.03284101003691031,24.1309455871582,,0.718725334330913
2013-05-22,25.73918342590332,26.118816431429625,25.697000908112493,25.87416426463692,25700,0.09840909134739562,24.168399696350097,,0.7186919701630263
2013-05-23,25.4776554107666,25.578890223977993,25.3848554910742,25.410164998926223,26000,-1.0160695885694793,24.20163158416748,,0.7421911028039796
2013-05-24,25.502965927124023,25.53671194105705,25.393294600038715,25.46922152228951,26800,0.09934397788708971,24.23385696411133,,0.7411975536571767
2013-05-27,25.57045555114746,25.578892054368506,25.553584153803833,25.578892054368506,4300,0.264634412390663,24.267264137268068,,0.7391344904680288
2013-05-28,25.81510353088379,25.992265231520083,25.81510353088379,25.874157431095888,31500,0.9567603488602971,24.30774932861328,,0.7181965586942747
2013-05-29,25.604202270507812,25.697000590302896,25.528275348521877,25.697000590302896,37200,-0.8169684856141113,24.34552921295166,,0.7349031271741594
2013-05-30,25.621074676513672,25.772926907825582,25.60420167000175,25.621074676513672,21600,0.06589701888621846,24.382974052429198,,0.7062981373724191
2013-05-31,25.435474395751953,25.764491580812955,25.435474395751953,25.562018724268444,31200,-0.7244047453319968,24.412841339111328,,0.7102190007714605
2013-06-03,25.249876022338867,25.410166362473056,25.089585682204678,25.410166362473056,25300,-0.7296831603191278,24.444038925170897,,0.7218130601146683
2013-06-04,25.34267234802246,25.502961056295142,25.258308938401036,25.435470650417642,21200,0.36751200521338845,24.4749157333374,,0.7197688383688234
2013-06-05,25.022090911865234,25.26674463102169,25.013654410263477,25.26674463102169,32600,-1.264986706037896,24.501068115234375,,0.7526406276174189
2013-06-06,24.929298400878906,25.05584435335841,24.64246369769632,24.988353929615368,47100,-0.3708423541148864,24.524183769226074,,0.757603368187333
2013-06-07,25.140207290649414,25.19082631752455,24.929299505965783,25.055845464054922,53100,0.8460281808936543,24.55185501098633,,0.7664171809671081
2013-06-10,25.10645866394043,25.2498759977951,25.098022160878575,25.2498759977951,18800,-0.1342416405672897,24.577501525878905,,0.7592776899878192
2013-06-11,24.878681182861328,25.05584455227998,24.878681182861328,24.98835412800112,20300,-0.9072465540759467,24.60061714172363,,0.7829582745962804
2013-06-12,24.752132415771484,25.00522105932073,24.709951511546063,25.00522105932073,14200,-0.5086634864593265,24.61951457977295,,0.7884883547575614
2013-06-13,24.97147560119629,25.013656503637,24.558096642703806,24.58340454052892,18900,0.886158742771781,24.64701690673828,,0.7822038046679933
2013-06-14,24.90399169921875,25.03053604870508,24.836501272219458,24.996790030656083,16000,-0.2702439497580422,24.673000831604003,,0.766545638864972
2013-06-17,25.038963317871094,25.182380623484026,24.971472915764895,25.022090315070013,14700,0.5419678109536807,24.701346702575684,,0.7473170035266612
2013-06-18,25.308931350708008,25.35111225931978,25.165514008690057,25.173950512232114,15700,1.0781917342569391,24.73222370147705,,0.7685052290326473
2013-06-19,25.157072067260742,25.351106779490486,25.157072067260742,25.292052876559538,41100,-0.6000225032931628,24.75803871154785,,0.7797229704781802
2013-06-20,24.693082809448242,25.106461857470162,24.693082809448242,25.106461857470162,11200,-1.8443690767032228,24.77001834869385,,0.8547830683379104
2013-06-21,25.04740333557129,25.157074650978362,24.853366994315174,25.157074650978362,24300,1.434897897752463,24.78925323486328,,0.8925659825691072
2013-06-24,24.795053482055664,24.964417628381867,24.71037060129676,24.964417628381867,27100,-1.007489080344104,24.803947143554687,,0.8986261042743718
2013-06-25,25.082971572875977,25.082971572875977,24.9559464579906,25.023692432173466,25200,1.1611916507003217,24.828955039978027,,0.922791831032478
2013-06-26,25.260807037353516,25.28621238627335,25.15072042241748,25.18459260578564,31700,0.7089888212042927,24.853301429748534,,0.8866482892160494
2013-06-27,25.37088394165039,25.47250368324341,25.37088394165039,25.379352388049057,18800,0.43576162920726524,24.884067573547362,,0.8833542406796865
2013-06-28,25.379356384277344,25.489444589603497,25.31161041761173,25.379356384277344,11100,0.03339435333209462,24.91804027557373,,0.8813425578223635
2013-07-02,25.48945426940918,25.72656443518751,25.48945426940918,25.59954090135028,16300,0.4338088147894936,24.950165519714357,,0.8055317239304407
2013-07-03,25.53179168701172,25.58260077109646,25.438641968721633,25.480982602926975,21400,0.16609777971334783,24.98060661315918,,0.8062286685839105
2013-07-04,25.904396057128906,25.904396057128906,25.574134579485957,25.777372536127135,5600,1.4593741586366393,25.01411273956299,,0.8502411485141499
2013-07-05,25.85359001159668,25.887462200757003,25.72656486046776,25.845121560508627,26900,-0.1961290485992473,25.045759162902833,,0.828528771718276
2013-07-08,26.014482498168945,26.05682474833806,25.997547213292993,25.997547213292993,35400,0.6223216446926694,25.081973304748534,,0.8350321447442333
2013-07-09,26.133033752441406,26.17537437861953,26.039882436619905,26.07375622971549,8300,0.4557125219800451,25.122920799255372,,0.8372968224819375
2013-07-10,26.065288543701172,26.133034516682166,26.039883198136526,26.107629171117516,7000,-0.25923208679858867,25.161669654846193,,0.8224892322537309
2013-07-11,26.158437728881836,26.20077997065082,26.056819579019006,26.20077997065082,31700,0.3573687090572264,25.203462562561036,,0.8083458898371335
2013-07-12,26.1838436126709,26.1838436126709,26.133034536694097,26.149969818558763,3900,0.09712309294760413,25.249644355773924,,0.8083544402332911
2013-07-15,26.353219985961914,26.370155274659705,26.2516001778149,26.277005533649668,4700,0.6468736057110069,25.29415184020996,,0.8002866808067931
2013-07-16,26.1160945892334,26.387078449713496,26.065285519191182,26.387078449713496,16100,-0.8997966732521845,25.328517532348634,,0.8070980989961168
2013-07-17,26.277000427246094,26.344746414448352,26.21772127515134,26.24312662604909,74500,0.6161175342006553,25.366101341247557,,0.8110398999753229
2013-07-18,26.353219985961914,26.47177508280672,26.344751534016993,26.36168682271478,17200,0.29006186960665037,25.404365997314454,,0.7677478894452232
2013-07-19,26.327804565429688,26.33627301413726,26.276995488375704,26.327804565429688,20100,-0.09644142365056174,25.440435104370117,,0.7626286389904035
2013-07-22,26.370147705078125,26.387084604106214,26.29393327464332,26.387084604106214,13600,0.16083049972208663,25.47735107421875,,0.7523374061222331
2013-07-23,26.20077896118164,26.327802451211873,26.183842065126594,26.327802451211873,11000,-0.6422745363078408,25.506324005126952,,0.7648509198653705
2013-07-24,26.124570846557617,26.25159436723169,26.090697046275626,26.25159436723169,8800,-0.2908620187855204,25.53394142150879,,0.7435891849982983
2013-07-25,26.065288543701172,26.090692274074417,25.963668776633984,26.056820095179624,17000,-0.22692163329548487,25.552611808776856,,0.7365241379931654
2013-07-26,26.0906925201416,26.0906925201416,25.980605918706015,25.99754281590885,5300,0.09746286290994721,25.568753356933595,,0.7242410130305309
2013-07-29,25.997549057006836,26.073763497524585,25.96367525446926,26.073763497524585,47200,-0.35699881504815956,25.584550514221192,,0.7261425877260556
2013-07-30,26.124570846557617,26.175379931788907,26.08222859620513,26.099165496346124,26200,0.48859140249049027,25.592933197021484,,0.7252034536866719
2013-07-31,26.04835319519043,26.25159112621557,26.04835319519043,26.209250496282145,25300,-0.2917469986965515,25.599622688293458,,0.7072681002329461
2013-08-01,26.556446075439453,26.56491452358594,26.327802821058327,26.353208165497787,15100,1.950575825050005,25.61596794128418,,0.7708534938150565
2013-08-02,26.61573028564453,26.658070921825573,26.531047398090706,26.57338803427175,16400,0.22323849372265503,25.638729438781738,,0.668997234501251
2013-08-06,26.463302612304688,26.615731493782253,26.45483416164573,26.615731493782253,12900,-0.572697693070845,25.65793617248535,,0.6466701271349271
2013-08-07,26.522573471069336,26.539510368121082,26.437890601002,26.539510368121082,4700,0.2239737784545781,25.67697853088379,,0.6061480882809037
2013-08-08,26.3870792388916,26.59878558812224,26.336270167329804,26.59878558812224,18500,-0.5108638206829053,25.688418045043946,,0.5939929138981284
2013-08-09,26.192319869995117,26.404026300738444,26.166914516836837,26.404026300738444,5300,-0.7380861183356346,25.70018039703369,,0.6073855236547361
2013-08-12,26.166906356811523,26.209248598871092,26.099160384707595,26.107628833119506,12900,-0.09702658378384355,25.71109703063965,,0.6056986046194526
2013-08-13,26.3870792388916,26.404016134475956,26.200778233037493,26.31086482395327,3000,0.8414173195631314,25.73012912750244,,0.62020586780911
2013-08-14,26.21771812438965,26.34474324842119,26.21771812438965,26.34474324842119,10300,-0.6418335010429432,25.749485969543457,,0.6330981364493393
2013-08-15,25.785837173461914,26.014478831380902,25.768900275781558,26.014478831380902,13800,-1.647286574974527,25.758349266052246,,0.7082676974085793
2013-08-16,25.802772521972656,25.895923844261514,25.768900341716733,25.819709419696352,9300,0.06567693884367287,25.773962898254396,,0.6553808390168622
2013-08-19,25.675752639770508,25.79430771016999,25.675752639770508,25.743498625026167,10100,-0.4922722242114985,25.788891983032226,,0.6604754635487821
2013-08-20,25.870519638061523,25.912861884237227,25.78583837609319,25.802773659371933,5100,0.7585639300377478,25.80349822998047,,0.6655000311807936
2013-08-21,26.022951126098633,26.056824926465488,25.870522254831187,25.929801405473185,6200,0.5892092241272406,25.821828079223632,,0.6692014181286619
2013-08-22,26.28546142578125,26.28546142578125,26.048349730197145,26.048349730197145,5300,1.0087645264004852,25.84996368408203,,0.6926733886747057
2013-08-23,26.29393768310547,26.39555747912006,26.29393768310547,26.39555747912006,8600,0.03224694132972772,25.88079978942871,,0.6899185457099858
2013-08-26,26.251588821411133,26.404017660095107,26.251588821411133,26.361675418687692,9500,-0.1610594130279197,25.90640205383301,,0.6905271716013712
2013-08-27,25.7265567779541,26.039882909006845,25.7265567779541,25.989073833633103,5500,-2.000001017191033,25.922853355407714,,0.7708886832126092
2013-08-28,25.870519638061523,25.90439343500209,25.7180923974036,25.7180923974036,3500,0.5595885269449985,25.939484481811522,,0.7632052829167498
2013-08-29,26.08222770690918,26.08222770690918,25.836649124004747,25.836649124004747,1800,0.8183371335772627,25.954950408935545,,0.7699595422076889
2013-08-30,25.8874568939209,26.01448040381856,25.8874568939209,26.01448040381856,8600,-0.7467568153186832,25.96955810546875,,0.7786925317858413
2013-09-03,26.03988265991211,26.17537460307358,25.98060513667789,26.133033976532385,11000,0.5888016216340164,25.996494102478028,,0.7874807219623378
2013-09-04,26.149974822998047,26.175380173444086,25.989079115748268,25.989079115748268,5600,0.4227828693537994,26.01854553222656,,0.7911552038471935
2013-09-05,26.20077896118164,26.260056482182996,26.158436721044023,26.158436721044023,13500,0.19427987417759418,26.046660041809083,,0.7833494980982367
2013-09-06,26.073760986328125,26.082227820955264,25.819712337339446,26.065292536509336,18100,-0.4847870173696034,26.066475830078126,,0.7866509700744817
2013-09-09,26.124570846557617,26.133039296628116,25.972141975672052,25.972141975672052,7700,0.19486970159823258,26.083751106262206,,0.7862892092069967
2013-09-10,26.251588821411133,26.27699416625558,26.209248195195077,26.243120373129653,5200,0.48620119197193556,26.101365203857423,,0.7909599541120698
2013-09-11,26.243118286132812,26.260055181348864,26.183840768067864,26.243118286132812,14100,-0.03226675282759217,26.11864044189453,,0.7877885275614183
2013-09-12,26.209247589111328,26.31933418384216,26.200779141025677,26.31933418384216,3200,-0.12906506251347816,26.133036308288574,,0.7835674839488973
2013-09-13,26.327804565429688,26.327804565429688,26.243121693545422,26.276995488375704,2300,0.45234788185073427,26.148956565856935,,0.7853383199990374
2013-09-16,26.42095947265625,26.522577640558843,26.41249102279909,26.514109190701685,18100,0.3538270993886039,26.15928783416748,,0.7008502659943975
2013-09-17,26.463302612304688,26.480239513622596,26.437897260327823,26.44636571098678,6800,0.16026344422601646,26.17148208618164,,0.7002071558163376
2013-09-18,26.573387145996094,26.590324045979052,26.4378951765158,26.514109611247427,14100,0.415989399751715,26.182660179138182,,0.6963955728837343
2013-09-19,26.666534423828125,26.675002872531266,26.615725346800716,26.649597526421843,8300,0.35052843403167167,26.193330192565917,,0.6980788932019153
2013-09-20,26.56492042541504,26.785093665373413,26.56492042541504,26.785093665373413,5500,-0.3810543837383218,26.203322830200197,,0.6950680790244278
2013-09-23,26.411800384521484,26.496862870146344,26.343750720507987,26.496862870146344,52400,-0.5763993960511304,26.208390083312988,,0.6895541503147409
2013-09-24,26.38628578186035,26.49686589007344,26.352260134759614,26.352260134759614,4900,-0.09660304216173587,26.212438926696777,,0.6895514614544926
2013-09-25,26.335247039794922,26.42881594592546,26.32674225053954,26.42881594592546,5300,-0.1934290505582137,26.21207946777344,,0.6732596542894475
2013-09-26,26.3437557220459,26.488361488332945,26.335249309625215,26.377781371728627,4900,0.032309103605965284,26.216632690429687,,0.6624117281670573
2013-09-27,26.250186920166016,26.30973018125312,26.250186920166016,26.30973018125312,12300,-0.35518398692704345,26.216096420288086,,0.5882473927299248
2013-09-30,26.10557746887207,26.199144742014727,26.01200857329746,26.01200857329746,27100,-0.5508892250319697,26.211143569946287,,0.5987620650313437
2013-10-01,26.318239212036133,26.420312920504745,26.190646265234196,26.190646265234196,4500,0.8146218692830498,26.21095226287842,,0.6061492167430503
2013-10-02,26.335247039794922,26.369272686544985,26.18213649671604,26.258692579471546,14300,0.06462372965669871,26.210254249572753,,0.5926171005846467
2013-10-03,26.17362403869629,26.318229759114622,26.01200549883303,26.318229759114622,7000,-0.6137136319792513,26.209711151123045,,0.5963343021653876
2013-10-04,26.22466278076172,26.27569962037439,26.148106710126775,26.18213235148981,35700,0.19500066933784144,26.21171298980713,,0.567672269761917
2013-10-07,26.097076416015625,26.19064533080044,26.07155717859278,26.105582828489908,5300,-0.48651288984234986,26.21234874725342,,0.574324282726279
2013-10-08,25.92694664001465,26.097071613327326,25.918440229105816,26.071552380600828,7400,-0.6519112458764464,26.20907382965088,,0.5852675194375501
2013-10-09,25.977985382080078,26.04603504764334,25.841884428521546,25.986490170647482,16000,0.1968559690968652,26.208682556152343,,0.4543422216043144
2013-10-10,26.513883590698242,26.513883590698242,26.2331784402117,26.2331784402117,31500,2.0628936414285315,26.216468811035156,,0.5799212856306246
2013-10-11,26.581928253173828,26.675497159803285,26.52238499347586,26.52238499347586,14500,0.25663785632465963,26.227140312194823,,0.5642346801625638
2013-10-15,26.61595344543457,26.74354637438375,26.60744703384701,26.692507904858385,14900,0.12800121923690622,26.228330459594726,,0.5430536390886529
2013-10-16,26.78607177734375,26.871134254805774,26.70100929988173,26.70100929988173,21200,0.6391592631011411,26.23173728942871,,0.5447112215290959
2013-10-17,26.905160903930664,26.905160903930664,26.658481479838027,26.67549430148082,12100,0.4445934722225431,26.240574455261232,24.672262029647825,0.5451772595269128
2013-10-18,27.08379554748535,27.109314783022324,26.956202614664825,27.01574587515226,9800,0.6639419262071344,26.251798896789552,24.701038198471068,0.5547452079050679
2013-10-21,27.075286865234375,27.151842942993493,27.066780454102023,27.126323709596445,21500,-0.03141613676731492,26.265563049316405,24.729183540344238,0.543997381061095
2013-10-22,27.253921508789062,27.29645194709773,27.13483336114679,27.168859009739503,21300,0.6597700864402034,26.286795082092286,24.75796995162964,0.5525478228237561
2013-10-23,27.373004913330078,27.38150970207644,27.21138634580452,27.27093122405333,5600,0.43694043993856013,26.310917053222656,24.787519845962525,0.5515639553902821
2013-10-24,27.585657119750977,27.611174727888727,27.458062589334812,27.56864429937124,31900,0.7768683310225066,26.334888610839844,24.818511180877685,0.5624745962419008
2013-10-25,27.713253021240234,27.730262597597793,27.645201736354554,27.679227378797396,21500,0.4625443611343316,26.364799308776856,24.84967830657959,0.5620723380745032
2013-10-28,27.7642879486084,27.823831199826433,27.713252730343697,27.747275127565555,13200,0.18415350709297673,26.404368324279787,24.88059637069702,0.5598461455436736
